venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor,eventbrite
online,NA,NA,NA,NA,"February 08 - 09, 2022",9:00 - 13:00 CET,2022-02-08T00:00:00Z,2022-02-09T00:00:00Z,"Alessio Sclocco, Hanno Spreeuw, Johan Hidding",Victor Azizi,ds,ds-gpu,GPU programming,2022-02-08-ds-gpu,NA,NA
